Время, сек;Давление (избыточное), кПа;Температура,°С
60272;3316,23;0,74
60273;3316,23;0,74
60274;3316,23;0,74
60275;3316,23;0,74
60276;3316,23;0,74
60277;3316,23;0,74
60278;3316,23;0,74
60279;3316,23;0,74
60280;3316,23;0,74
60281;3316,23;0,74
60282;3316,23;0,74
60283;3316,23;0,74
60284;3316,23;0,74
60285;3316,23;0,74
60286;3316,23;0,74
60287;3316,23;0,74
60288;3316,23;0,74
60289;3316,23;0,74
60290;3316,23;0,74
60291;3316,23;0,74
60292;3316,23;0,74
60293;3316,23;0,74
60294;3316,23;0,74
60295;3316,23;0,74
60296;3316,61;0,74
60297;3316,61;0,74
60298;3316,61;0,74
60299;3316,61;0,74
60300;3316,61;0,74
60301;3316,61;0,74
60302;3316,61;0,73
60303;3316,61;0,73
60304;3316,61;0,73
60305;3316,99;0,74
60306;3316,99;0,73
60307;3316,99;0,73
60308;3316,99;0,73
60309;3316,99;0,73
60310;3316,99;0,73
60311;3316,99;0,73
60312;3316,99;0,73
60313;3316,99;0,73
60314;3316,99;0,73
60315;3316,99;0,73
60316;3316,99;0,73
60317;3316,99;0,73
60318;3316,99;0,73
60319;3316,99;0,73
60320;3316,99;0,73
60321;3316,99;0,73
60322;3316,99;0,73
60323;3316,99;0,73
60324;3316,61;0,73
60325;3316,61;0,73
60326;3316,61;0,73
60327;3316,61;0,73
60328;3316,61;0,73
60329;3316,61;0,73
60330;3316,61;0,73
60331;3316,23;0,73
60332;3316,23;0,73
60333;3316,23;0,73
60334;3316,23;0,73
60335;3316,23;0,73
60336;3316,23;0,73
60337;3316,61;0,73
60338;3316,61;0,73
60339;3316,61;0,73
60340;3316,61;0,73
60341;3316,61;0,73
60342;3316,61;0,73
60343;3316,99;0,73
60344;3316,99;0,73
60345;3316,99;0,73
60346;3316,99;0,73
60347;3316,99;0,73
60348;3316,99;0,73
60349;3316,99;0,73
60350;3316,99;0,73
60351;3316,99;0,73
60352;3316,99;0,73
60353;3317,38;0,73
60354;3317,38;0,73
60355;3317,38;0,73
60356;3316,99;0,73
60357;3316,99;0,73
60358;3316,99;0,73
60359;3316,99;0,73
60360;3316,99;0,73
60361;3316,99;0,73
60362;3316,61;0,73
60363;3316,61;0,73
60364;3316,61;0,73
60365;3316,61;0,73
60366;3316,61;0,73
60367;3316,61;0,73
60368;3316,61;0,73
60369;3316,61;0,73
60370;3316,61;0,73
60371;3316,99;0,73
60372;3316,99;0,73
60373;3316,99;0,73
60374;3316,99;0,73
60375;3316,99;0,73
60376;3316,99;0,73
60377;3316,99;0,73
60378;3316,99;0,73
60379;3316,99;0,73
60380;3316,99;0,73
60381;3316,61;0,73
60382;3316,61;0,73
60383;3316,61;0,73
60384;3316,61;0,73
60385;3316,61;0,73
60386;3316,61;0,73
60387;3316,61;0,73
60388;3316,61;0,73
60389;3316,61;0,73
60390;3316,61;0,73
60391;3316,61;0,73
60392;3316,61;0,73
60393;3316,61;0,73
60394;3316,61;0,73
60395;3316,61;0,73
60396;3316,61;0,73
60397;3316,61;0,73
60398;3316,61;0,73
60399;3316,61;0,73
60400;3316,61;0,73
60401;3316,61;0,73
60402;3316,61;0,73
60403;3316,61;0,73
60404;3316,61;0,73
60405;3316,61;0,73
60406;3316,61;0,73
60407;3316,61;0,73
60408;3316,61;0,73
60409;3316,61;0,73
60410;3316,61;0,73
60411;3316,61;0,73
60412;3316,61;0,73
60413;3316,61;0,73
60414;3316,61;0,73
60415;3316,61;0,73
60416;3316,61;0,73
60417;3316,61;0,73
60418;3316,61;0,73
60419;3316,61;0,73
60420;3316,61;0,73
60421;3316,61;0,73
60422;3316,23;0,73
60423;3316,23;0,73
60424;3316,23;0,73
60425;3316,23;0,73
60426;3316,23;0,73
60427;3316,23;0,73
60428;3316,23;0,73
60429;3315,85;0,73
60430;3315,85;0,73
60431;3315,85;0,73
60432;3316,23;0,73
60433;3315,85;0,73
60434;3316,23;0,73
60435;3316,23;0,73
60436;3316,23;0,73
60437;3316,23;0,73
60438;3316,23;0,73
60439;3316,23;0,73
60440;3316,23;0,73
60441;3316,23;0,73
60442;3316,23;0,73
60443;3316,23;0,73
60444;3315,85;0,73
60445;3315,85;0,73
60446;3315,85;0,73
60447;3315,85;0,73
60448;3316,23;0,73
60449;3316,23;0,73
60450;3316,23;0,73
60451;3316,23;0,73
60452;3316,23;0,73
60453;3316,61;0,73
60454;3316,61;0,73
60455;3316,61;0,73
60456;3316,61;0,73
60457;3316,61;0,73
60458;3316,61;0,73
60459;3316,99;0,73
60460;3316,99;0,73
60461;3316,99;0,73
60462;3316,99;0,73
60463;3316,99;0,73
60464;3316,99;0,74
60465;3316,99;0,74
60466;3316,99;0,73
60467;3316,61;0,73
60468;3316,61;0,73
60469;3316,61;0,74
60470;3316,61;0,73
60471;3316,61;0,73
60472;3316,61;0,73
60473;3316,61;0,73
60474;3316,61;0,73
60475;3316,61;0,73
60476;3316,61;0,73
60477;3316,61;0,73
60478;3316,61;0,73
60479;3316,61;0,73
60480;3316,61;0,73
60481;3316,61;0,73
60482;3316,61;0,73
60483;3316,61;0,73
60484;3316,61;0,73
60485;3316,61;0,73
60486;3316,61;0,73
60487;3316,61;0,73
60488;3316,61;0,73
60489;3316,61;0,74
60490;3316,61;0,73
60491;3316,61;0,73
60492;3316,61;0,73
60493;3316,61;0,73
60494;3316,61;0,73
60495;3316,61;0,73
60496;3316,61;0,74
60497;3316,61;0,73
60498;3316,61;0,73
60499;3316,61;0,74
60500;3316,61;0,74
60501;3316,61;0,73
60502;3316,61;0,73
60503;3316,61;0,73
60504;3316,61;0,73
60505;3316,99;0,73
60506;3316,99;0,73
60507;3316,99;0,73
60508;3316,99;0,73
60509;3316,99;0,73
60510;3316,99;0,73
60511;3317,38;0,73
60512;3317,38;0,73
60513;3316,99;0,73
60514;3316,99;0,73
60515;3316,99;0,74
60516;3316,99;0,73
60517;3316,99;0,73
60518;3316,61;0,73
60519;3316,61;0,73
60520;3316,61;0,73
60521;3316,61;0,73
60522;3316,61;0,73
60523;3316,61;0,73
60524;3316,61;0,73
60525;3316,61;0,73
60526;3316,61;0,73
60527;3316,61;0,73
60528;3316,61;0,73
60529;3316,61;0,73
60530;3316,61;0,74
60531;3316,61;0,73
60532;3316,61;0,74
60533;3316,61;0,73
60534;3316,61;0,73
60535;3316,23;0,73
60536;3316,23;0,73
60537;3316,23;0,73
60538;3316,23;0,73
60539;3316,23;0,73
60540;3316,23;0,74
60541;3316,23;0,73
60542;3315,85;0,73
60543;3315,85;0,74
60544;3315,85;0,74
60545;3315,85;0,74
60546;3315,85;0,74
60547;3315,85;0,74
60548;3315,85;0,74
60549;3315,85;0,74
60550;3315,85;0,73
60551;3315,85;0,73
60552;3315,85;0,74
60553;3316,23;0,73
60554;3316,23;0,73
60555;3316,23;0,73
60556;3316,23;0,73
60557;3316,23;0,73
60558;3316,23;0,73
60559;3316,23;0,73
60560;3316,23;0,73
60561;3316,61;0,74
60562;3316,61;0,73
60563;3316,61;0,73
60564;3316,61;0,73
60565;3316,61;0,73
60566;3316,61;0,73
60567;3316,61;0,73
60568;3316,61;0,74
60569;3316,61;0,73
60570;3316,61;0,73
60571;3316,61;0,74
60572;3316,61;0,73
60573;3316,61;0,74
60574;3316,61;0,74
60575;3316,61;0,73
60576;3316,61;0,73
60577;3316,61;0,73
60578;3316,61;0,74
60579;3316,61;0,73
60580;3316,61;0,73
60581;3316,61;0,73
60582;3316,61;0,74
60583;3316,61;0,73
60584;3316,61;0,73
60585;3316,61;0,73
60586;3316,61;0,74
60587;3316,61;0,74
60588;3316,61;0,74
60589;3316,61;0,74
60590;3316,61;0,74
60591;3316,61;0,74
60592;3316,61;0,73
60593;3316,61;0,74
60594;3316,61;0,74
60595;3316,61;0,74
60596;3316,99;0,74
60597;3316,99;0,74
60598;3316,99;0,74
60599;3316,99;0,74
60600;3316,61;0,74
60601;3316,61;0,74
60602;3316,61;0,74
60603;3316,61;0,74
60604;3316,61;0,74
60605;3316,99;0,74
60606;3316,99;0,74
60607;3316,61;0,74
60608;3316,61;0,74
60609;3316,61;0,74
60610;3316,61;0,74
60611;3316,61;0,74
60612;3316,61;0,74
60613;3316,61;0,74
60614;3316,61;0,74
60615;3316,61;0,74
60616;3316,61;0,74
60617;3316,61;0,74
60618;3316,61;0,74
60619;3316,61;0,74
60620;3316,61;0,74
60621;3316,61;0,74
60622;3316,61;0,74
60623;3316,23;0,74
60624;3316,23;0,74
60625;3316,23;0,74
60626;3316,23;0,74
60627;3316,23;0,74
60628;3315,85;0,74
60629;3315,85;0,74
60630;3315,85;0,74
60631;3315,85;0,74
60632;3315,85;0,74
60633;3315,85;0,74
60634;3315,85;0,74
60635;3315,85;0,74
60636;3315,85;0,74
60637;3315,85;0,74
60638;3315,85;0,74
60639;3315,85;0,74
60640;3315,85;0,74
60641;3315,85;0,73
60642;3315,85;0,74
60643;3315,85;0,74
60644;3316,23;0,74
60645;3316,23;0,74
60646;3316,23;0,74
60647;3316,23;0,74
60648;3316,23;0,73
60649;3316,23;0,74
60650;3316,23;0,74
60651;3316,23;0,74
60652;3316,23;0,74
60653;3316,23;0,74
60654;3316,23;0,74
60655;3316,23;0,74
60656;3316,23;0,74
60657;3316,23;0,74
60658;3316,23;0,74
60659;3316,23;0,74
60660;3316,23;0,74
60661;3316,23;0,74
60662;3316,23;0,74
60663;3316,23;0,74
60664;3316,23;0,74
60665;3316,23;0,74
60666;3316,23;0,74
60667;3316,23;0,74
60668;3316,23;0,74
60669;3316,23;0,74
60670;3316,23;0,74
60671;3316,23;0,74
60672;3316,23;0,74
60673;3316,23;0,74
60674;3316,23;0,74
60675;3316,61;0,74
60676;3316,61;0,74
60677;3316,23;0,74
60678;3316,23;0,74
60679;3316,23;0,74
60680;3316,23;0,74
60681;3316,23;0,74
60682;3316,23;0,74
60683;3316,23;0,74
60684;3316,23;0,74
60685;3316,23;0,74
60686;3316,23;0,74
60687;3316,23;0,74
60688;3316,23;0,74
60689;3316,23;0,74
60690;3316,23;0,74
60691;3316,23;0,74
60692;3316,23;0,74
60693;3316,23;0,74
60694;3316,23;0,74
60695;3316,23;0,74
60696;3316,23;0,74
60697;3316,23;0,74
60698;3316,23;0,74
60699;3316,23;0,74
60700;3316,23;0,74
60701;3316,23;0,74
60702;3316,23;0,74
60703;3316,23;0,74
60704;3316,23;0,74
60705;3316,23;0,74
60706;3316,23;0,74
60707;3316,23;0,74
60708;3316,23;0,74
60709;3316,23;0,74
60710;3316,23;0,74
60711;3316,23;0,74
60712;3316,23;0,74
60713;3316,23;0,74
60714;3316,23;0,74
60715;3316,23;0,74
60716;3316,61;0,74
60717;3316,23;0,74
60718;3316,23;0,74
60719;3316,23;0,74
60720;3316,23;0,74
60721;3316,23;0,74
60722;3316,23;0,74
60723;3315,85;0,74
60724;3315,85;0,74
60725;3315,85;0,74
60726;3315,85;0,74
60727;3315,85;0,74
60728;3315,85;0,74
60729;3315,85;0,74
60730;3315,85;0,74
60731;3315,85;0,74
60732;3315,85;0,74
60733;3315,85;0,74
60734;3315,85;0,74
60735;3316,23;0,74
60736;3316,23;0,74
60737;3316,23;0,74
60738;3316,23;0,74
60739;3316,61;0,74
60740;3316,61;0,74
60741;3316,61;0,74
60742;3316,61;0,73
60743;3316,61;0,74
60744;3316,23;0,73
60745;3316,23;0,74
60746;3316,23;0,74
60747;3316,23;0,73
60748;3316,23;0,73
60749;3315,85;0,73
60750;3315,85;0,73
60751;3315,85;0,73
60752;3315,85;0,73
60753;3315,85;0,73
60754;3315,85;0,73
60755;3315,47;0,74
60756;3315,85;0,73
60757;3315,85;0,74
60758;3315,85;0,73
60759;3315,85;0,73
60760;3315,85;0,73
60761;3315,85;0,73
60762;3315,85;0,74
60763;3315,85;0,73
60764;3315,85;0,73
60765;3315,85;0,73
60766;3315,85;0,73
60767;3315,85;0,74
60768;3316,23;0,73
60769;3316,23;0,73
60770;3316,23;0,73
60771;3316,23;0,73
60772;3316,23;0,73
60773;3316,23;0,73
60774;3316,23;0,73
60775;3316,23;0,73
60776;3316,23;0,74
60777;3316,23;0,73
60778;3316,23;0,73
60779;3316,23;0,73
60780;3316,23;0,74
60781;3316,23;0,73
60782;3316,23;0,73
60783;3316,23;0,73
60784;3316,23;0,73
60785;3316,23;0,73
60786;3316,23;0,73
60787;3316,23;0,73
60788;3316,23;0,73
60789;3316,23;0,73
60790;3316,23;0,73
60791;3316,23;0,73
60792;3316,23;0,74
60793;3316,23;0,74
60794;3316,23;0,73
60795;3316,23;0,73
60796;3316,23;0,74
60797;3316,23;0,74
60798;3316,23;0,73
60799;3316,23;0,73
60800;3316,23;0,73
60801;3316,23;0,74
60802;3316,23;0,73
60803;3316,23;0,73
60804;3316,23;0,74
60805;3316,23;0,74
60806;3316,23;0,73
60807;3316,23;0,73
60808;3316,23;0,74
60809;3316,23;0,73
60810;3316,23;0,74
60811;3316,23;0,74
60812;3315,85;0,73
60813;3316,23;0,74
60814;3316,23;0,73
60815;3316,23;0,73
60816;3316,23;0,73
60817;3316,23;0,73
60818;3315,85;0,73
60819;3315,85;0,73
60820;3315,85;0,73
60821;3315,85;0,73
60822;3316,23;0,74
60823;3316,23;0,73
60824;3316,23;0,73
60825;3316,23;0,73
60826;3316,23;0,73
60827;3316,23;0,73
60828;3316,23;0,73
60829;3316,23;0,73
60830;3316,23;0,73
60831;3316,23;0,73
60832;3316,23;0,73
60833;3316,61;0,74
60834;3316,61;0,74
60835;3316,61;0,74
60836;3316,61;0,74
60837;3316,61;0,74
60838;3316,61;0,73
60839;3316,61;0,74
60840;3316,61;0,74
60841;3316,23;0,74
60842;3316,23;0,74
60843;3316,61;0,74
60844;3316,61;0,74
60845;3316,61;0,74
60846;3316,61;0,74
60847;3316,61;0,74
60848;3316,61;0,74
60849;3316,61;0,74
60850;3316,61;0,74
60851;3316,61;0,74
60852;3316,61;0,74
60853;3316,61;0,74
60854;3316,61;0,74
60855;3316,61;0,74
60856;3316,61;0,74
60857;3316,23;0,74
60858;3316,23;0,74
60859;3316,23;0,74
60860;3316,23;0,74
60861;3316,23;0,74
60862;3316,23;0,74
60863;3316,23;0,74
60864;3316,23;0,74
60865;3316,23;0,74
60866;3316,23;0,74
60867;3316,23;0,74
60868;3316,23;0,74
60869;3316,23;0,74
60870;3316,23;0,74
60871;3316,23;0,74
60872;3316,23;0,74
60873;3316,23;0,74
60874;3316,23;0,74
60875;3316,23;0,74
60876;3316,23;0,74
60877;3316,23;0,74
60878;3316,23;0,74
60879;3316,23;0,74
60880;3316,23;0,74
60881;3316,23;0,74
60882;3316,23;0,74
60883;3316,23;0,74
60884;3316,23;0,74
60885;3316,23;0,74
60886;3316,23;0,74
60887;3315,85;0,74
60888;3315,85;0,74
60889;3315,85;0,74
60890;3315,85;0,74
60891;3315,85;0,74
60892;3315,85;0,74
60893;3315,85;0,74
60894;3315,85;0,74
60895;3315,85;0,74
60896;3315,47;0,74
60897;3315,47;0,74
60898;3315,85;0,74
60899;3315,85;0,74
60900;3315,85;0,74
60901;3315,85;0,74
60902;3315,85;0,74
60903;3315,85;0,74
60904;3315,85;0,74
60905;3315,85;0,74
60906;3315,85;0,74
60907;3315,85;0,74
60908;3315,85;0,74
60909;3315,85;0,74
60910;3315,85;0,74
60911;3316,23;0,74
60912;3316,23;0,74
60913;3316,23;0,74
60914;3316,23;0,74
60915;3316,23;0,74
60916;3316,23;0,74
60917;3316,23;0,74
60918;3316,23;0,74
60919;3316,23;0,74
60920;3316,23;0,74
60921;3316,23;0,74
60922;3316,23;0,74
60923;3316,23;0,74
60924;3315,85;0,74
60925;3315,85;0,74
60926;3315,85;0,74
60927;3315,85;0,74
60928;3315,85;0,74
60929;3315,85;0,74
60930;3315,85;0,74
60931;3315,85;0,74
60932;3315,85;0,74
60933;3315,85;0,74
60934;3315,85;0,74
60935;3315,85;0,74
60936;3315,85;0,74
60937;3315,85;0,74
60938;3315,85;0,74
60939;3315,85;0,74
60940;3315,85;0,74
60941;3315,85;0,74
60942;3315,85;0,74
60943;3315,85;0,74
60944;3315,85;0,74
60945;3315,85;0,74
60946;3315,47;0,74
60947;3315,85;0,74
60948;3315,85;0,74
60949;3315,85;0,74
60950;3315,85;0,74
60951;3315,47;0,74
60952;3315,47;0,74
60953;3315,47;0,74
60954;3315,47;0,74
60955;3315,47;0,74
60956;3315,47;0,74
60957;3315,47;0,74
60958;3315,47;0,74
60959;3315,47;0,74
60960;3315,47;0,74
60961;3315,47;0,74
60962;3315,47;0,74
60963;3315,85;0,74
60964;3315,85;0,74
60965;3315,85;0,74
60966;3315,85;0,74
60967;3315,85;0,74
60968;3316,23;0,74
60969;3316,23;0,74
60970;3316,23;0,74
60971;3316,23;0,74
60972;3316,23;0,74
60973;3316,23;0,74
60974;3316,23;0,74
60975;3316,23;0,74
60976;3316,23;0,74
60977;3316,23;0,74
60978;3316,23;0,74
60979;3316,23;0,74
60980;3316,23;0,74
60981;3316,23;0,74
60982;3316,23;0,74
60983;3315,85;0,74
60984;3315,85;0,74
60985;3316,23;0,74
60986;3316,23;0,74
60987;3316,23;0,74
60988;3316,23;0,74
60989;3316,23;0,74
60990;3316,23;0,74
60991;3316,23;0,74
60992;3316,23;0,74
60993;3316,23;0,74
60994;3316,61;0,74
60995;3316,61;0,74
60996;3316,23;0,74
60997;3316,61;0,74
60998;3316,61;0,74
60999;3316,23;0,74
61000;3316,23;0,74
61001;3316,23;0,74
61002;3316,23;0,74
61003;3316,23;0,74
61004;3315,85;0,74
61005;3315,85;0,74
61006;3315,85;0,74
61007;3315,85;0,74
61008;3315,85;0,74
61009;3315,85;0,74
61010;3315,85;0,74
61011;3315,85;0,74
61012;3315,85;0,74
61013;3315,85;0,74
61014;3315,85;0,74
61015;3315,85;0,74
61016;3315,85;0,74
61017;3315,85;0,74
61018;3315,85;0,74
61019;3315,85;0,74
61020;3315,85;0,74
61021;3315,85;0,74
61022;3315,85;0,74
61023;3315,85;0,74
61024;3315,85;0,74
61025;3315,85;0,74
61026;3315,85;0,74
61027;3315,85;0,74
61028;3315,85;0,74
61029;3315,85;0,74
61030;3315,85;0,74
61031;3316,23;0,74
61032;3316,23;0,74
61033;3316,23;0,74
61034;3316,23;0,74
61035;3316,23;0,74
61036;3316,23;0,74
61037;3316,23;0,74
61038;3316,23;0,74
61039;3316,23;0,74
61040;3316,23;0,74
61041;3316,23;0,74
61042;3316,23;0,74
61043;3316,23;0,74
61044;3316,23;0,74
61045;3316,23;0,74
61046;3316,23;0,74
61047;3316,23;0,74
61048;3315,85;0,74
61049;3315,85;0,74
61050;3315,85;0,74
61051;3315,85;0,74
61052;3316,23;0,74
61053;3315,85;0,74
61054;3315,85;0,74
61055;3315,85;0,74
61056;3315,85;0,74
61057;3315,85;0,74
61058;3315,85;0,74
61059;3315,85;0,74
61060;3316,23;0,74
61061;3316,23;0,74
61062;3316,23;0,74
61063;3316,23;0,74
61064;3316,23;0,74
61065;3315,85;0,74
61066;3315,85;0,74
61067;3315,85;0,74
61068;3315,85;0,74
61069;3315,85;0,74
61070;3316,23;0,74
61071;3316,23;0,74
61072;3316,23;0,74
61073;3316,23;0,74
61074;3316,23;0,74
61075;3316,23;0,74
61076;3316,23;0,74
61077;3316,23;0,74
61078;3316,23;0,74
61079;3316,23;0,74
61080;3316,23;0,74
61081;3316,23;0,74
61082;3316,23;0,74
61083;3316,23;0,74
61084;3316,23;0,74
61085;3316,23;0,74
61086;3316,23;0,74
61087;3316,23;0,74
61088;3316,23;0,74
61089;3316,23;0,74
61090;3316,23;0,74
61091;3316,23;0,74
61092;3316,23;0,74
61093;3316,23;0,74
61094;3316,23;0,74
61095;3316,23;0,74
61096;3316,23;0,74
61097;3316,23;0,74
61098;3316,23;0,74
61099;3316,23;0,74
61100;3316,23;0,74
61101;3316,23;0,74
61102;3316,23;0,74
61103;3316,23;0,74
61104;3316,23;0,74
61105;3316,23;0,74
61106;3316,23;0,74
61107;3316,23;0,74
61108;3315,85;0,74
61109;3315,85;0,74
61110;3315,85;0,74
61111;3315,85;0,74
61112;3315,85;0,74
61113;3315,85;0,74
61114;3315,85;0,74
61115;3315,85;0,74
61116;3315,85;0,74
61117;3315,85;0,74
61118;3315,85;0,74
61119;3315,85;0,74
61120;3315,85;0,74
61121;3315,85;0,74
61122;3315,85;0,74
61123;3315,85;0,74
61124;3316,23;0,74
61125;3316,23;0,74
61126;3316,23;0,74
61127;3315,85;0,74
61128;3316,23;0,74
61129;3316,23;0,74
61130;3316,23;0,74
61131;3316,23;0,74
61132;3316,23;0,74
61133;3316,23;0,74
61134;3316,23;0,74
61135;3316,23;0,74
61136;3316,61;0,74
61137;3316,61;0,74
61138;3316,61;0,74
61139;3316,61;0,74
61140;3316,61;0,74
61141;3316,61;0,74
61142;3316,61;0,74
61143;3316,61;0,74
61144;3316,61;0,74
61145;3316,61;0,74
61146;3316,61;0,74
61147;3316,61;0,74
61148;3316,61;0,74
61149;3316,61;0,74
61150;3316,61;0,74
61151;3316,61;0,74
61152;3316,61;0,74
61153;3316,61;0,74
61154;3316,61;0,74
61155;3316,61;0,74
61156;3316,61;0,74
61157;3316,61;0,74
61158;3316,61;0,74
61159;3316,61;0,74
61160;3316,61;0,74
61161;3316,61;0,74
61162;3316,61;0,74
61163;3316,61;0,74
61164;3316,61;0,74
61165;3316,61;0,74
61166;3316,61;0,74
61167;3316,61;0,74
61168;3316,61;0,74
61169;3316,61;0,74
61170;3316,61;0,74
61171;3316,99;0,74
61172;3316,99;0,74
61173;3316,61;0,74
61174;3316,61;0,74
61175;3316,61;0,74
61176;3316,61;0,74
61177;3316,61;0,74
61178;3316,61;0,74
61179;3316,61;0,74
61180;3316,61;0,74
61181;3316,23;0,74
61182;3316,23;0,74
61183;3316,23;0,74
61184;3316,23;0,74
61185;3316,23;0,74
61186;3316,23;0,74
61187;3316,23;0,74
61188;3316,23;0,74
61189;3316,23;0,74
61190;3316,23;0,74
61191;3316,23;0,74
61192;3316,23;0,74
61193;3316,61;0,74
61194;3316,61;0,74
61195;3316,23;0,74
61196;3316,23;0,74
61197;3316,23;0,74
61198;3316,23;0,74
61199;3316,23;0,74
61200;3316,23;0,74
61201;3316,23;0,74
61202;3316,23;0,74
61203;3316,23;0,74
61204;3316,23;0,74
61205;3316,23;0,74
61206;3316,23;0,74
61207;3316,23;0,74
61208;3316,61;0,74
61209;3316,61;0,74
61210;3316,61;0,74
61211;3316,61;0,74
61212;3316,61;0,74
61213;3316,61;0,74
61214;3316,61;0,74
61215;3316,61;0,74
61216;3316,61;0,74
61217;3316,61;0,74
61218;3316,61;0,74
61219;3316,61;0,74
61220;3316,99;0,74
61221;3316,61;0,74
61222;3316,61;0,74
61223;3316,61;0,74
61224;3316,61;0,74
61225;3316,61;0,74
61226;3316,99;0,74
61227;3316,99;0,74
61228;3316,99;0,74
61229;3316,99;0,74
61230;3316,99;0,74
61231;3316,99;0,74
61232;3316,99;0,74
61233;3317,38;0,74
61234;3317,38;0,74
61235;3317,38;0,74
61236;3316,99;0,74
61237;3316,99;0,74
61238;3317,38;0,74
61239;3316,99;0,74
61240;3316,99;0,74
61241;3316,99;0,74
61242;3316,99;0,74
61243;3316,61;0,74
61244;3316,61;0,74
61245;3316,61;0,74
61246;3316,61;0,74
61247;3316,61;0,74
61248;3316,61;0,74
61249;3316,61;0,74
61250;3316,23;0,74
61251;3316,23;0,74
61252;3316,23;0,74
61253;3316,61;0,74
61254;3316,61;0,74
61255;3316,61;0,74
61256;3316,61;0,74
61257;3316,61;0,74
61258;3316,61;0,75
61259;3316,61;0,75
61260;3316,61;0,75
61261;3316,61;0,75
61262;3316,61;0,75
61263;3316,61;0,75
61264;3316,61;0,75
61265;3316,23;0,75
61266;3316,23;0,75
61267;3316,23;0,75
61268;3316,23;0,75
61269;3316,23;0,75
61270;3316,23;0,75
61271;3316,23;0,75
61272;3316,23;0,75
61273;3316,23;0,75
61274;3316,23;0,75
61275;3316,23;0,75
61276;3316,23;0,75
61277;3316,23;0,75
61278;3316,23;0,75
61279;3316,23;0,75
61280;3316,23;0,75
61281;3316,23;0,75
61282;3316,23;0,75
61283;3316,23;0,75
61284;3316,23;0,75
61285;3316,23;0,75
61286;3316,23;0,75
61287;3316,23;0,75
61288;3316,23;0,75
61289;3316,23;0,75
61290;3316,61;0,75
61291;3316,61;0,75
61292;3316,61;0,75
61293;3316,61;0,75
61294;3316,61;0,75
61295;3316,61;0,75
61296;3316,61;0,75
61297;3316,61;0,75
61298;3316,61;0,75
61299;3316,61;0,75
61300;3316,61;0,75
61301;3316,61;0,75
61302;3316,61;0,75
61303;3316,61;0,75
61304;3316,61;0,75
61305;3316,61;0,75
61306;3316,61;0,75
61307;3316,61;0,75
61308;3316,61;0,75
61309;3316,61;0,75
61310;3316,61;0,75
61311;3316,99;0,75
61312;3316,61;0,75
61313;3316,61;0,75
61314;3316,99;0,75
61315;3316,99;0,75
61316;3316,99;0,75
61317;3316,61;0,75
61318;3316,99;0,75
61319;3316,99;0,75
61320;3316,99;0,75
61321;3316,61;0,75
61322;3316,61;0,75
61323;3316,61;0,75
61324;3316,61;0,75
61325;3316,61;0,75
61326;3316,61;0,75
61327;3316,61;0,75
61328;3316,61;0,75
61329;3316,61;0,75
61330;3316,61;0,75
61331;3316,61;0,75
61332;3316,61;0,75
61333;3316,61;0,75
61334;3316,61;0,75
61335;3316,61;0,75
61336;3316,61;0,75
61337;3316,61;0,75
61338;3316,61;0,75
61339;3316,61;0,75
61340;3316,61;0,75
61341;3316,61;0,75
61342;3316,61;0,75
61343;3316,61;0,75
61344;3316,61;0,75
61345;3316,61;0,75
61346;3316,61;0,75
61347;3316,61;0,75
61348;3316,23;0,75
61349;3316,23;0,75
61350;3316,23;0,75
61351;3316,23;0,75
61352;3316,23;0,75
61353;3316,23;0,75
61354;3316,23;0,75
61355;3316,23;0,75
61356;3316,23;0,75
61357;3316,23;0,75
61358;3316,23;0,75
